1	-1	-9
4	-1	-9
4	1	-9
1	1	-9
1	-1	-9


1	-1	3
4	-1	3
4	1	3
1	1	3
1	-1	3


1	-1	-9
1	-1	3


1	1	-9
1	1	3


4	-1	-9
4	-1	3


4	1	-9
4	1	3


1	-3	3
4	-3	3
4	3	3
1	3	3
1	-3	3


1	-3	5
4	-3	5
4	3	5
1	3	5
1	-3	5


1	-3	3
1	-3	5


1	3	3
1	3	5


4	-3	3
4	-3	5


4	3	3
4	3	5


-0.6	-5	-9
-0.5	-5	-9
-0.5	5	-9
-0.6	5	-9
-0.6	-5	-9


-0.6	-5	9
-0.5	-5	9
-0.5	5	9
-0.6	5	9
-0.6	-5	9


-0.6	-5	-9
-0.6	-5	9


-0.6	5	-9
-0.6	5	9


-0.5	-5	-9
-0.5	-5	9


-0.5	5	-9
-0.5	5	9


-5	-5	-1
5	-5	-1
5	5	-1
-5	5	-1
-5	-5	-1


-5	-5	-0.1
5	-5	-0.1
5	5	-0.1
-5	5	-0.1
-5	-5	-0.1


-5	-5	-1
-5	-5	-0.1


-5	5	-1
-5	5	-0.1


5	-5	-1
5	-5	-0.1


5	5	-1
5	5	-0.1


